playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,IBB,ASNextYear
kreutch01,1998,93,245.0,26.0,62.0,9.0,1.0,2.0,33.0,1.0,32.0,45.0,1.0,0.0
lampkto01,1998,93,216.0,25.0,50.0,12.0,1.0,6.0,28.0,3.0,24.0,32.0,5.0,0.0
lankfra01,1998,154,533.0,94.0,156.0,37.0,1.0,31.0,105.0,26.0,86.0,151.0,5.0,0.0
lansimi01,1998,153,584.0,73.0,161.0,39.0,2.0,12.0,66.0,10.0,39.0,88.0,4.0,0.0
larkiba01,1998,145,538.0,93.0,166.0,34.0,10.0,17.0,72.0,26.0,79.0,69.0,5.0,1.0
lawtoma02,1998,152,557.0,91.0,155.0,36.0,6.0,21.0,77.0,16.0,86.0,64.0,6.0,0.0
ledesaa01,1998,95,299.0,30.0,97.0,16.0,3.0,0.0,29.0,9.0,9.0,51.0,1.0,0.0
leede02,1998,141,454.0,62.0,106.0,29.0,1.0,17.0,74.0,5.0,47.0,120.0,1.0,0.0
leetr01,1998,146,562.0,71.0,151.0,20.0,2.0,22.0,72.0,8.0,67.0,123.0,5.0,0.0
lewisda01,1998,155,585.0,95.0,157.0,25.0,3.0,8.0,63.0,29.0,70.0,94.0,0.0,0.0
lewisma01,1998,142,518.0,52.0,129.0,21.0,2.0,9.0,54.0,3.0,48.0,111.0,2.0,0.0
liebemi01,1998,86,313.0,39.0,80.0,15.0,3.0,8.0,45.0,2.0,17.0,44.0,1.0,0.0
lockhke01,1998,109,366.0,50.0,94.0,21.0,0.0,9.0,37.0,2.0,29.0,37.0,0.0,0.0
loftoke01,1998,154,600.0,101.0,169.0,31.0,6.0,12.0,64.0,54.0,87.0,80.0,1.0,1.0
lopezja01,1998,133,489.0,73.0,139.0,21.0,1.0,34.0,106.0,5.0,30.0,85.0,1.0,0.0
lopezlu02,1998,117,266.0,37.0,67.0,13.0,2.0,2.0,22.0,2.0,20.0,60.0,3.0,0.0
lopezme01,1998,74,206.0,18.0,50.0,10.0,2.0,1.0,15.0,5.0,12.0,40.0,0.0,0.0
loretma01,1998,140,434.0,55.0,137.0,29.0,0.0,6.0,54.0,9.0,42.0,47.0,1.0,0.0
mabryjo01,1998,142,377.0,41.0,94.0,22.0,0.0,9.0,46.0,0.0,30.0,76.0,6.0,0.0
macfami01,1998,78,207.0,28.0,52.0,12.0,0.0,7.0,34.0,1.0,12.0,34.0,0.0,0.0
macksh01,1998,66,207.0,30.0,58.0,15.0,1.0,6.0,29.0,8.0,15.0,36.0,0.0,0.0
manwaki01,1998,110,291.0,30.0,72.0,12.0,3.0,2.0,26.0,1.0,38.0,49.0,3.0,0.0
marreel01,1998,83,254.0,28.0,62.0,18.0,1.0,4.0,20.0,6.0,28.0,42.0,5.0,0.0
martial03,1998,125,440.0,57.0,105.0,15.0,2.0,12.0,47.0,20.0,32.0,91.0,2.0,0.0
martida01,1998,90,309.0,31.0,79.0,11.0,0.0,3.0,20.0,8.0,35.0,52.0,4.0,0.0
martied01,1998,154,556.0,86.0,179.0,46.0,1.0,29.0,102.0,1.0,106.0,96.0,4.0,0.0
martiti02,1998,142,531.0,92.0,149.0,33.0,1.0,28.0,123.0,2.0,61.0,83.0,3.0,0.0
mathemi01,1998,108,320.0,24.0,76.0,13.0,0.0,6.0,27.0,1.0,11.0,63.0,0.0,0.0
maynebr01,1998,94,275.0,26.0,75.0,15.0,0.0,3.0,32.0,2.0,37.0,47.0,3.0,0.0
mccraqu01,1998,155,614.0,77.0,179.0,38.0,7.0,7.0,59.0,19.0,41.0,107.0,1.0,0.0
mcgeewi01,1998,120,269.0,27.0,68.0,10.0,1.0,3.0,34.0,7.0,14.0,49.0,5.0,0.0
mcgrifr01,1998,151,564.0,73.0,160.0,33.0,0.0,19.0,81.0,7.0,79.0,118.0,9.0,0.0
mcguiry01,1998,130,210.0,17.0,39.0,9.0,0.0,1.0,10.0,0.0,32.0,55.0,0.0,0.0
mcgwima01,1998,155,509.0,130.0,152.0,21.0,0.0,70.0,147.0,1.0,162.0,155.0,28.0,1.0
mclemma01,1998,126,461.0,79.0,114.0,15.0,1.0,5.0,53.0,12.0,89.0,64.0,1.0,0.0
mcraebr01,1998,159,552.0,79.0,146.0,36.0,5.0,21.0,79.0,20.0,80.0,90.0,3.0,0.0
mearepa01,1998,149,543.0,56.0,141.0,26.0,3.0,9.0,70.0,7.0,24.0,86.0,1.0,0.0
merceor01,1998,63,204.0,22.0,59.0,12.0,0.0,5.0,33.0,1.0,17.0,29.0,3.0,0.0
molitpa01,1998,126,502.0,75.0,141.0,29.0,5.0,4.0,69.0,9.0,45.0,41.0,5.0,0.0
monahsh01,1998,62,211.0,17.0,51.0,8.0,1.0,4.0,28.0,1.0,8.0,53.0,0.0,0.0
mondera01,1998,148,580.0,85.0,162.0,26.0,5.0,30.0,90.0,16.0,30.0,112.0,4.0,0.0
moranmi01,1998,154,582.0,93.0,172.0,20.0,4.0,8.0,53.0,13.0,72.0,84.0,4.0,0.0
morriha02,1998,127,472.0,50.0,146.0,27.0,2.0,1.0,40.0,1.0,32.0,52.0,6.0,0.0
muellbi02,1998,145,534.0,93.0,157.0,27.0,0.0,9.0,59.0,3.0,79.0,83.0,1.0,0.0
nevinph01,1998,75,237.0,27.0,54.0,8.0,1.0,8.0,27.0,0.0,17.0,67.0,0.0,0.0
nilssda01,1998,102,309.0,39.0,83.0,14.0,1.0,12.0,56.0,2.0,33.0,48.0,1.0,0.0
nixonot01,1998,110,448.0,71.0,133.0,6.0,6.0,1.0,20.0,37.0,44.0,56.0,0.0,0.0
nortogr01,1998,105,299.0,38.0,71.0,17.0,2.0,9.0,36.0,3.0,26.0,77.0,1.0,0.0
ochoaal01,1998,94,249.0,35.0,64.0,14.0,2.0,2.0,25.0,6.0,10.0,35.0,0.0,0.0
offerjo01,1998,158,607.0,102.0,191.0,28.0,13.0,7.0,66.0,45.0,89.0,96.0,1.0,0.0
oleartr01,1998,156,611.0,95.0,165.0,36.0,8.0,23.0,83.0,2.0,36.0,108.0,2.0,0.0
olerujo01,1998,160,557.0,91.0,197.0,36.0,4.0,22.0,93.0,2.0,96.0,73.0,11.0,0.0
oneilpa01,1998,152,602.0,95.0,191.0,40.0,2.0,24.0,116.0,15.0,57.0,103.0,2.0,0.0
ordonma01,1998,145,535.0,70.0,151.0,25.0,2.0,14.0,65.0,9.0,28.0,53.0,1.0,0.0
ordonre01,1998,153,505.0,46.0,124.0,20.0,2.0,1.0,42.0,3.0,23.0,60.0,7.0,0.0
orieke01,1998,64,204.0,24.0,37.0,14.0,0.0,2.0,21.0,1.0,18.0,35.0,0.0,0.0
ortizda01,1998,86,278.0,47.0,77.0,20.0,0.0,9.0,46.0,1.0,39.0,72.0,3.0,0.0
palmede01,1998,152,572.0,84.0,159.0,27.0,2.0,34.0,119.0,8.0,48.0,134.0,3.0,0.0
palmera01,1998,162,619.0,98.0,183.0,36.0,1.0,43.0,121.0,11.0,79.0,91.0,8.0,1.0
pendlte01,1998,79,237.0,17.0,61.0,10.0,0.0,3.0,29.0,1.0,15.0,49.0,1.0,0.0
perezne01,1998,162,647.0,80.0,177.0,25.0,9.0,9.0,59.0,5.0,38.0,70.0,0.0,0.0
piazzmi01,1998,109,394.0,67.0,137.0,33.0,0.0,23.0,76.0,1.0,47.0,53.0,10.0,1.0
polcoke01,1998,81,212.0,18.0,40.0,12.0,0.0,0.0,14.0,4.0,15.0,33.0,2.0,0.0
posadjo01,1998,111,358.0,56.0,96.0,23.0,0.0,17.0,63.0,0.0,47.0,92.0,7.0,0.0
raineti01,1998,109,321.0,53.0,93.0,13.0,1.0,5.0,47.0,8.0,55.0,49.0,1.0,0.0
ramirar01,1998,72,251.0,23.0,59.0,9.0,1.0,6.0,24.0,0.0,18.0,72.0,0.0,0.0
ramirma02,1998,150,571.0,108.0,168.0,35.0,2.0,45.0,145.0,5.0,76.0,121.0,6.0,1.0
randajo01,1998,138,460.0,56.0,117.0,21.0,2.0,9.0,50.0,8.0,41.0,70.0,1.0,0.0
reedje02,1998,113,259.0,43.0,75.0,17.0,1.0,9.0,39.0,0.0,37.0,57.0,4.0,0.0
relafde01,1998,142,494.0,45.0,121.0,25.0,3.0,5.0,41.0,9.0,33.0,87.0,4.0,0.0
renteed01,1998,133,517.0,79.0,146.0,18.0,2.0,3.0,31.0,41.0,48.0,78.0,1.0,0.0
ripkeca01,1998,161,601.0,65.0,163.0,27.0,1.0,14.0,61.0,0.0,51.0,68.0,0.0,1.0
rodrial01,1998,161,686.0,123.0,213.0,35.0,5.0,42.0,124.0,46.0,45.0,121.0,0.0,0.0
rodrihe02,1998,128,415.0,56.0,104.0,21.0,1.0,31.0,85.0,1.0,54.0,113.0,7.0,0.0
rodriiv01,1998,145,579.0,88.0,186.0,40.0,4.0,21.0,91.0,9.0,32.0,88.0,4.0,1.0
rolensc01,1998,160,601.0,120.0,174.0,45.0,4.0,31.0,110.0,14.0,93.0,141.0,6.0,0.0
salmoti01,1998,136,463.0,84.0,139.0,28.0,1.0,26.0,88.0,0.0,90.0,100.0,5.0,0.0
sanchre01,1998,109,316.0,44.0,90.0,14.0,2.0,2.0,30.0,0.0,16.0,47.0,0.0,0.0
sandere02,1998,135,481.0,83.0,129.0,18.0,6.0,14.0,59.0,20.0,51.0,137.0,2.0,0.0
santafp01,1998,122,383.0,53.0,82.0,18.0,0.0,4.0,23.0,7.0,44.0,72.0,1.0,0.0
seguida01,1998,143,522.0,79.0,159.0,36.0,1.0,19.0,84.0,3.0,49.0,80.0,4.0,0.0
servasc01,1998,113,325.0,35.0,72.0,15.0,1.0,7.0,36.0,1.0,26.0,51.0,6.0,0.0
sheffga01,1998,90,301.0,52.0,95.0,16.0,1.0,16.0,57.0,18.0,69.0,30.0,11.0,0.0
smithbo06,1998,117,370.0,44.0,102.0,15.0,3.0,11.0,55.0,5.0,34.0,110.0,0.0,0.0
snowjt01,1998,138,435.0,65.0,108.0,29.0,1.0,15.0,79.0,1.0,58.0,84.0,3.0,0.0
sorrepa01,1998,137,435.0,40.0,98.0,27.0,0.0,17.0,57.0,2.0,54.0,133.0,1.0,0.0
sosasa01,1998,159,643.0,134.0,198.0,20.0,0.0,66.0,158.0,18.0,73.0,171.0,14.0,1.0
spierbi01,1998,123,384.0,66.0,105.0,27.0,4.0,4.0,43.0,11.0,45.0,62.0,0.0,0.0
spiezsc01,1998,114,406.0,54.0,105.0,19.0,1.0,9.0,50.0,1.0,44.0,56.0,3.0,0.0
spraged02,1998,105,382.0,49.0,91.0,20.0,0.0,17.0,51.0,0.0,24.0,73.0,1.0,0.0
stairma01,1998,149,523.0,88.0,154.0,33.0,1.0,26.0,106.0,8.0,59.0,93.0,4.0,0.0
stanlmi02,1998,98,341.0,49.0,82.0,13.0,0.0,22.0,47.0,2.0,56.0,86.0,3.0,0.0
steinte01,1998,124,422.0,45.0,102.0,25.0,2.0,14.0,54.0,0.0,38.0,89.0,0.0,0.0
stevele01,1998,120,344.0,52.0,91.0,17.0,4.0,20.0,59.0,0.0,31.0,93.0,4.0,0.0
stewash01,1998,144,516.0,90.0,144.0,29.0,3.0,12.0,55.0,51.0,67.0,77.0,1.0,0.0
stinnke01,1998,92,274.0,35.0,71.0,14.0,1.0,11.0,34.0,0.0,35.0,74.0,3.0,0.0
stockke01,1998,112,336.0,37.0,70.0,11.0,3.0,6.0,25.0,5.0,27.0,80.0,1.0,0.0
strawda01,1998,101,295.0,44.0,73.0,11.0,2.0,24.0,57.0,8.0,46.0,90.0,4.0,0.0
stynech01,1998,123,347.0,52.0,88.0,10.0,1.0,6.0,27.0,15.0,32.0,36.0,1.0,0.0
surhobj01,1998,162,573.0,79.0,160.0,34.0,1.0,22.0,92.0,9.0,49.0,81.0,9.0,0.0
suttola01,1998,111,310.0,29.0,76.0,14.0,2.0,5.0,42.0,3.0,29.0,46.0,3.0,0.0
sweenmi01,1998,92,282.0,32.0,73.0,18.0,0.0,8.0,35.0,2.0,24.0,38.0,1.0,0.0
tatisfe01,1998,95,330.0,41.0,89.0,17.0,2.0,3.0,32.0,6.0,12.0,66.0,2.0,0.0
tatisfe01,1998,55,202.0,28.0,58.0,16.0,2.0,8.0,26.0,7.0,24.0,57.0,1.0,0.0
taubeed01,1998,130,431.0,61.0,120.0,27.0,0.0,11.0,72.0,1.0,52.0,93.0,6.0,0.0
tejadmi01,1998,105,365.0,53.0,85.0,20.0,1.0,11.0,45.0,5.0,28.0,86.0,0.0,0.0
thomafr04,1998,160,585.0,109.0,155.0,35.0,2.0,29.0,109.0,7.0,110.0,93.0,2.0,0.0
thomeji01,1998,123,440.0,89.0,129.0,34.0,2.0,30.0,85.0,1.0,89.0,141.0,8.0,1.0
tuckemi01,1998,130,414.0,54.0,101.0,27.0,3.0,13.0,46.0,8.0,49.0,112.0,10.0,0.0
valenjo02,1998,153,588.0,113.0,145.0,44.0,1.0,23.0,73.0,4.0,77.0,82.0,3.0,0.0
valenjo03,1998,151,428.0,65.0,96.0,24.0,0.0,16.0,49.0,10.0,63.0,105.0,8.0,0.0
varitja01,1998,86,221.0,31.0,56.0,13.0,0.0,7.0,33.0,2.0,17.0,45.0,1.0,0.0
vaughgr01,1998,158,573.0,112.0,156.0,28.0,4.0,50.0,119.0,11.0,79.0,121.0,6.0,0.0
vaughmo01,1998,154,609.0,107.0,205.0,31.0,2.0,40.0,115.0,0.0,61.0,144.0,13.0,0.0
venturo01,1998,161,590.0,84.0,155.0,31.0,4.0,21.0,91.0,1.0,79.0,111.0,15.0,0.0
verasqu01,1998,138,517.0,79.0,138.0,24.0,2.0,6.0,45.0,24.0,84.0,78.0,2.0,0.0
vidrojo01,1998,83,205.0,24.0,45.0,12.0,0.0,0.0,18.0,2.0,27.0,33.0,0.0,0.0
vinafe01,1998,159,637.0,101.0,198.0,39.0,7.0,7.0,45.0,22.0,54.0,46.0,2.0,0.0
vizcajo01,1998,67,237.0,30.0,62.0,9.0,0.0,3.0,29.0,7.0,17.0,35.0,0.0,0.0
vizquom01,1998,151,576.0,86.0,166.0,30.0,6.0,2.0,50.0,37.0,62.0,64.0,1.0,0.0
walbema01,1998,108,338.0,41.0,87.0,15.0,2.0,6.0,46.0,1.0,30.0,68.0,0.0,0.0
walkela01,1998,130,454.0,113.0,165.0,46.0,3.0,23.0,67.0,14.0,64.0,61.0,2.0,1.0
walketo04,1998,143,528.0,85.0,167.0,41.0,3.0,12.0,62.0,19.0,47.0,65.0,9.0,0.0
wardtu01,1998,123,282.0,33.0,74.0,13.0,3.0,9.0,46.0,5.0,27.0,40.0,1.0,0.0
webstle01,1998,108,309.0,37.0,88.0,16.0,0.0,10.0,46.0,0.0,15.0,38.0,0.0,0.0
weisswa01,1998,96,347.0,64.0,97.0,18.0,2.0,0.0,27.0,7.0,59.0,53.0,0.0,0.0
whitede03,1998,146,563.0,84.0,157.0,32.0,1.0,22.0,85.0,22.0,42.0,102.0,4.0,0.0
whitema01,1998,88,226.0,31.0,64.0,14.0,0.0,6.0,29.0,2.0,29.0,60.0,0.0,0.0
whitero02,1998,97,357.0,54.0,107.0,21.0,2.0,17.0,58.0,16.0,30.0,57.0,2.0,0.0
widgech01,1998,125,417.0,36.0,97.0,18.0,1.0,15.0,53.0,6.0,29.0,85.0,2.0,0.0
willibe02,1998,128,499.0,101.0,169.0,30.0,5.0,26.0,97.0,15.0,74.0,81.0,9.0,0.0
willige02,1998,129,266.0,46.0,81.0,19.0,2.0,10.0,44.0,11.0,17.0,48.0,1.0,0.0
willima04,1998,135,510.0,72.0,136.0,26.0,1.0,20.0,71.0,5.0,43.0,102.0,8.0,1.0
wilsoda01,1998,96,325.0,39.0,82.0,17.0,1.0,9.0,44.0,2.0,24.0,56.0,0.0,0.0
winnra01,1998,109,338.0,51.0,94.0,9.0,9.0,1.0,17.0,26.0,29.0,69.0,0.0,0.0
womacto01,1998,159,655.0,85.0,185.0,26.0,7.0,3.0,45.0,58.0,38.0,94.0,1.0,0.0
youngdm01,1998,144,536.0,81.0,166.0,48.0,1.0,14.0,83.0,2.0,47.0,94.0,4.0,0.0
younger01,1998,117,452.0,78.0,129.0,24.0,1.0,8.0,43.0,42.0,45.0,32.0,0.0,0.0
youngke01,1998,159,592.0,88.0,160.0,40.0,2.0,27.0,108.0,15.0,44.0,127.0,1.0,0.0
zaungr01,1998,106,298.0,19.0,56.0,12.0,2.0,5.0,29.0,5.0,35.0,52.0,2.0,0.0
zeileto01,1998,66,234.0,37.0,68.0,12.0,1.0,6.0,39.0,2.0,31.0,34.0,2.0,0.0
abbotku01,1999,96,286.0,41.0,78.0,17.0,2.0,8.0,41.0,3.0,16.0,69.0,0.0,0.0
abreubo01,1999,152,546.0,118.0,183.0,35.0,11.0,20.0,93.0,27.0,109.0,113.0,8.0,0.0
agbaybe01,1999,101,276.0,42.0,79.0,18.0,3.0,14.0,42.0,6.0,32.0,60.0,4.0,0.0
alfoned01,1999,158,628.0,123.0,191.0,41.0,1.0,27.0,108.0,9.0,85.0,85.0,2.0,0.0
allench01,1999,137,481.0,69.0,133.0,21.0,3.0,10.0,46.0,14.0,37.0,89.0,1.0,0.0
alomaro01,1999,159,563.0,138.0,182.0,40.0,3.0,24.0,120.0,37.0,99.0,96.0,3.0,1.0
anderbr01,1999,150,564.0,109.0,159.0,28.0,5.0,24.0,81.0,36.0,96.0,105.0,7.0,0.0
anderga01,1999,157,620.0,88.0,188.0,36.0,2.0,21.0,80.0,3.0,34.0,81.0,8.0,0.0
anderma02,1999,129,452.0,48.0,114.0,26.0,4.0,5.0,54.0,13.0,24.0,61.0,1.0,0.0
andresh01,1999,98,281.0,28.0,51.0,8.0,0.0,11.0,37.0,1.0,43.0,88.0,2.0,0.0
ariasal01,1999,118,347.0,43.0,105.0,20.0,1.0,4.0,48.0,2.0,36.0,31.0,6.0,0.0
aurilri01,1999,152,558.0,68.0,157.0,23.0,1.0,22.0,80.0,2.0,43.0,71.0,3.0,0.0
ausmubr01,1999,127,458.0,62.0,126.0,25.0,6.0,9.0,54.0,12.0,51.0,71.0,0.0,0.0
avenbr01,1999,137,381.0,57.0,110.0,19.0,2.0,12.0,70.0,3.0,44.0,82.0,1.0,0.0
bagweje01,1999,162,562.0,143.0,171.0,35.0,0.0,42.0,126.0,30.0,149.0,127.0,16.0,0.0
baineha01,1999,107,345.0,57.0,111.0,16.0,1.0,24.0,81.0,1.0,43.0,38.0,3.0,0.0
bakopa01,1999,73,215.0,16.0,55.0,14.0,1.0,2.0,17.0,1.0,26.0,57.0,3.0,0.0
banksbr01,1999,105,219.0,34.0,53.0,7.0,1.0,5.0,22.0,6.0,25.0,59.0,5.0,0.0
barremi01,1999,126,433.0,53.0,127.0,32.0,3.0,8.0,52.0,0.0,32.0,39.0,4.0,0.0
batisto01,1999,98,375.0,61.0,107.0,25.0,1.0,26.0,79.0,2.0,22.0,79.0,1.0,0.0
bautida01,1999,70,205.0,32.0,59.0,10.0,1.0,5.0,24.0,3.0,4.0,30.0,0.0,0.0
bellda01,1999,157,597.0,92.0,160.0,31.0,2.0,21.0,78.0,7.0,58.0,90.0,0.0,0.0
bellde01,1999,128,509.0,61.0,120.0,22.0,0.0,12.0,66.0,18.0,50.0,129.0,1.0,0.0
belleal01,1999,161,610.0,108.0,181.0,36.0,1.0,37.0,117.0,17.0,101.0,82.0,15.0,0.0
belliro01,1999,124,457.0,60.0,135.0,29.0,4.0,8.0,58.0,4.0,64.0,59.0,0.0,0.0
bellja01,1999,151,589.0,132.0,170.0,32.0,6.0,38.0,112.0,7.0,82.0,132.0,2.0,0.0
beltrad01,1999,152,538.0,84.0,148.0,27.0,5.0,15.0,67.0,18.0,61.0,105.0,12.0,0.0
beltrca01,1999,156,663.0,112.0,194.0,27.0,7.0,22.0,108.0,27.0,46.0,123.0,2.0,0.0
benarma01,1999,149,562.0,100.0,163.0,36.0,5.0,16.0,64.0,27.0,55.0,97.0,2.0,0.0
benjami01,1999,110,368.0,42.0,91.0,26.0,7.0,1.0,37.0,10.0,20.0,90.0,3.0,0.0
bergda01,1999,109,304.0,42.0,87.0,18.0,1.0,3.0,25.0,2.0,27.0,59.0,0.0,0.0
berryse01,1999,106,259.0,26.0,59.0,11.0,1.0,2.0,23.0,0.0,17.0,50.0,0.0,0.0
bicheda01,1999,151,593.0,104.0,177.0,38.0,2.0,34.0,133.0,6.0,54.0,84.0,3.0,0.0
biggicr01,1999,160,639.0,123.0,188.0,56.0,0.0,16.0,73.0,28.0,88.0,107.0,9.0,0.0
blanche01,1999,88,263.0,30.0,61.0,12.0,3.0,6.0,28.0,1.0,34.0,38.0,1.0,0.0
blausje01,1999,104,200.0,41.0,48.0,5.0,2.0,9.0,26.0,2.0,26.0,52.0,0.0,0.0
bogarti01,1999,106,309.0,44.0,74.0,16.0,2.0,4.0,31.0,3.0,38.0,52.0,5.0,0.0
boggswa01,1999,90,292.0,40.0,88.0,14.0,1.0,2.0,29.0,1.0,38.0,23.0,2.0,0.0
bondsba01,1999,102,355.0,91.0,93.0,20.0,2.0,34.0,83.0,15.0,73.0,62.0,9.0,0.0
booneaa01,1999,139,472.0,56.0,132.0,26.0,5.0,14.0,72.0,17.0,30.0,79.0,2.0,0.0
boonebr01,1999,152,608.0,102.0,153.0,38.0,1.0,20.0,63.0,14.0,47.0,112.0,0.0,0.0
bordimi01,1999,160,631.0,93.0,175.0,35.0,7.0,10.0,77.0,14.0,54.0,102.0,1.0,0.0
braggda01,1999,93,273.0,38.0,71.0,12.0,1.0,6.0,26.0,3.0,44.0,67.0,1.0,0.0
brognri01,1999,157,619.0,90.0,172.0,29.0,4.0,24.0,102.0,8.0,54.0,132.0,7.0,0.0
brosisc01,1999,133,473.0,64.0,117.0,26.0,1.0,17.0,71.0,9.0,39.0,74.0,2.0,0.0
brownad01,1999,116,226.0,34.0,61.0,5.0,2.0,4.0,17.0,5.0,33.0,39.0,2.0,0.0
brownbr01,1999,130,341.0,49.0,79.0,20.0,3.0,16.0,58.0,3.0,22.0,114.0,3.0,0.0
buforda01,1999,91,297.0,39.0,72.0,15.0,2.0,6.0,38.0,9.0,21.0,74.0,0.0,0.0
buhneja01,1999,87,266.0,37.0,59.0,11.0,0.0,14.0,38.0,0.0,69.0,100.0,0.0,0.0
burksel01,1999,120,390.0,73.0,110.0,19.0,0.0,31.0,96.0,7.0,69.0,86.0,2.0,0.0
burnije01,1999,130,467.0,87.0,126.0,33.0,2.0,33.0,103.0,7.0,91.0,124.0,7.0,0.0
bushho01,1999,128,485.0,69.0,155.0,26.0,4.0,5.0,55.0,32.0,21.0,82.0,0.0,0.0
cabreor01,1999,104,382.0,48.0,97.0,23.0,5.0,8.0,39.0,2.0,18.0,38.0,4.0,0.0
cairomi01,1999,120,465.0,61.0,137.0,15.0,5.0,3.0,36.0,22.0,24.0,46.0,0.0,0.0
camermi01,1999,146,542.0,93.0,139.0,34.0,9.0,21.0,66.0,38.0,80.0,145.0,2.0,0.0
caminke01,1999,78,273.0,45.0,78.0,11.0,1.0,13.0,56.0,6.0,46.0,58.0,3.0,0.0
cansejo01,1999,113,430.0,75.0,120.0,18.0,1.0,34.0,95.0,3.0,58.0,135.0,3.0,0.0
carusmi01,1999,136,529.0,60.0,132.0,11.0,4.0,2.0,35.0,12.0,20.0,36.0,0.0,0.0
caseyse01,1999,151,594.0,103.0,197.0,42.0,3.0,25.0,99.0,0.0,61.0,88.0,13.0,0.0
castial01,1999,93,255.0,21.0,67.0,8.0,0.0,4.0,31.0,0.0,24.0,48.0,1.0,0.0
castilu01,1999,128,487.0,76.0,147.0,23.0,4.0,0.0,28.0,50.0,67.0,85.0,0.0,0.0
castivi02,1999,158,615.0,83.0,169.0,24.0,1.0,33.0,102.0,2.0,53.0,75.0,7.0,0.0
catalfr01,1999,100,286.0,41.0,79.0,19.0,0.0,11.0,35.0,3.0,15.0,49.0,1.0,0.0
cedenro01,1999,155,453.0,90.0,142.0,23.0,4.0,4.0,36.0,66.0,60.0,100.0,3.0,0.0
chaveer01,1999,115,356.0,47.0,88.0,21.0,2.0,13.0,50.0,1.0,46.0,56.0,4.0,0.0
chrisry01,1999,106,268.0,41.0,56.0,12.0,1.0,4.0,24.0,7.0,38.0,58.0,0.0,0.0
cirilje01,1999,157,607.0,98.0,198.0,35.0,1.0,15.0,88.0,7.0,75.0,83.0,4.0,0.0
clarkto02,1999,143,536.0,74.0,150.0,29.0,0.0,31.0,99.0,2.0,64.0,133.0,7.0,0.0
clarkwi02,1999,77,251.0,40.0,76.0,15.0,0.0,10.0,29.0,2.0,38.0,42.0,2.0,0.0
claytro01,1999,133,465.0,69.0,134.0,21.0,5.0,14.0,52.0,8.0,39.0,100.0,1.0,0.0
coninje01,1999,139,444.0,54.0,129.0,31.0,1.0,13.0,75.0,0.0,30.0,40.0,0.0,0.0
coomero01,1999,127,467.0,53.0,123.0,25.0,1.0,16.0,65.0,2.0,30.0,69.0,1.0,0.0
cordoma01,1999,124,425.0,62.0,121.0,28.0,3.0,14.0,70.0,13.0,48.0,96.0,2.0,0.0
cruzde01,1999,155,518.0,64.0,147.0,35.0,0.0,13.0,58.0,1.0,12.0,57.0,0.0,0.0
cruzjo02,1999,106,349.0,63.0,84.0,19.0,3.0,14.0,45.0,14.0,64.0,91.0,5.0,0.0
damonjo01,1999,145,583.0,101.0,179.0,39.0,9.0,14.0,77.0,36.0,67.0,50.0,5.0,0.0
daubabr01,1999,110,381.0,61.0,112.0,33.0,3.0,21.0,73.0,0.0,36.0,92.0,0.0,0.0
davisbe01,1999,76,266.0,29.0,65.0,14.0,1.0,5.0,30.0,2.0,25.0,70.0,3.0,0.0
davisch01,1999,146,476.0,59.0,128.0,25.0,1.0,19.0,78.0,4.0,73.0,100.0,7.0,0.0
davisru01,1999,124,432.0,55.0,106.0,17.0,1.0,21.0,59.0,3.0,32.0,111.0,1.0,0.0
delgaca01,1999,152,573.0,113.0,156.0,39.0,0.0,44.0,134.0,1.0,86.0,141.0,7.0,0.0
deshide01,1999,96,330.0,46.0,87.0,11.0,2.0,6.0,34.0,11.0,37.0,52.0,0.0,0.0
diazei01,1999,119,392.0,43.0,110.0,21.0,1.0,3.0,32.0,11.0,23.0,41.0,0.0,0.0
disarga01,1999,81,271.0,32.0,62.0,7.0,1.0,1.0,29.0,2.0,15.0,32.0,0.0,0.0
drewjd01,1999,104,368.0,72.0,89.0,16.0,6.0,13.0,39.0,19.0,50.0,77.0,0.0,0.0
durhara01,1999,153,612.0,109.0,181.0,30.0,8.0,13.0,60.0,34.0,73.0,105.0,1.0,0.0
dyeje01,1999,158,608.0,96.0,179.0,44.0,8.0,27.0,119.0,2.0,58.0,119.0,4.0,1.0
easleda01,1999,151,549.0,83.0,146.0,30.0,1.0,20.0,65.0,11.0,51.0,124.0,2.0,0.0
edmonji01,1999,55,204.0,34.0,51.0,17.0,2.0,5.0,23.0,5.0,28.0,45.0,0.0,1.0
encarju01,1999,132,509.0,62.0,130.0,30.0,6.0,19.0,74.0,33.0,14.0,113.0,1.0,0.0
erstada01,1999,142,585.0,84.0,148.0,22.0,5.0,13.0,53.0,13.0,47.0,101.0,3.0,0.0
eusebto01,1999,103,323.0,31.0,88.0,15.0,0.0,4.0,33.0,0.0,40.0,67.0,4.0,0.0
evereca01,1999,123,464.0,86.0,151.0,33.0,3.0,25.0,108.0,27.0,50.0,94.0,5.0,1.0
fabrejo01,1999,82,223.0,20.0,46.0,10.0,2.0,3.0,21.0,0.0,26.0,27.0,6.0,0.0
febleca01,1999,123,453.0,71.0,116.0,22.0,9.0,10.0,53.0,20.0,47.0,91.0,0.0,0.0
fernato01,1999,142,485.0,73.0,159.0,41.0,0.0,6.0,75.0,6.0,77.0,62.0,11.0,0.0
